Date,Day of Week,Time,Item,Price,Tip
2024-07-22,Monday,19:08,Foie Gras,50,13.92
2024-11-19,Tuesday,17:10,Salmon en Papillote,30,6.64
2024-08-12,Monday,19:22,Creme Brulee,15,3.84
2024-08-16,Friday,19:46,Foie Gras,50,13.86
2024-06-21,Friday,18:44,Truffle Risotto,35,3.8
2024-01-28,Sunday,21:24,Lobster Thermidor,55,8.08
2024-07-11,Thursday,19:09,Filet Mignon,45,12.11
2024-06-01,Saturday,20:25,Salmon en Papillote,30,7.84
2024-01-15,Monday,19:50,Foie Gras,50,6.88
2024-04-08,Monday,21:22,Creme Brulee,15,3.82
2024-09-15,Sunday,20:22,Chocolate Souffle,20,3.49
2024-05-23,Thursday,19:19,Salmon en Papillote,30,4.13
2024-06-19,Wednesday,20:44,Filet Mignon,45,4.67
2024-06-05,Wednesday,21:10,Truffle Risotto,35,7.95
2024-07-10,Wednesday,18:52,Duck Confit,40,7.69
2024-03-13,Wednesday,17:35,Chocolate Souffle,20,4.04
2024-09-12,Thursday,19:10,Filet Mignon,45,11.68
2024-04-25,Thursday,21:34,Salmon en Papillote,30,4.26
2024-07-20,Saturday,18:07,Truffle Risotto,35,4.27
2024-02-13,Tuesday,18:02,Chocolate Souffle,20,3.55
2024-09-22,Sunday,18:52,Lobster Thermidor,55,12.87
2024-10-24,Thursday,19:47,Duck Confit,40,11.18
2024-04-03,Wednesday,18:47,Duck Confit,40,9.91
2024-11-26,Tuesday,19:57,Truffle Risotto,35,8.07
2024-09-27,Friday,20:28,Chocolate Souffle,20,3.22
2024-11-15,Friday,17:42,Lobster Thermidor,55,15.23
2024-08-05,Monday,17:40,Chocolate Souffle,20,4.59
2024-08-22,Thursday,19:54,Duck Confit,40,9.9
2024-03-03,Sunday,18:59,Foie Gras,50,13.4
2024-07-06,Saturday,21:24,Creme Brulee,15,2.36
2024-06-03,Monday,19:43,Duck Confit,40,9.87
2024-07-23,Tuesday,21:18,Duck Confit,40,7.42
2024-05-26,Sunday,21:48,Salmon en Papillote,30,7.98
2024-11-15,Friday,20:57,Creme Brulee,15,1.94
2024-07-16,Tuesday,19:06,Chocolate Souffle,20,3.97
2024-07-23,Tuesday,18:29,Filet Mignon,45,8.04
2024-06-16,Sunday,19:13,Duck Confit,40,9.77
2024-07-24,Wednesday,19:28,Filet Mignon,45,12.98
2024-12-22,Sunday,21:22,Chocolate Souffle,20,3.59
2024-02-04,Sunday,21:56,Chocolate Souffle,20,2.3
2024-01-21,Sunday,19:10,Duck Confit,40,5.2
2024-01-08,Monday,19:28,Filet Mignon,45,7.69
2024-01-10,Wednesday,21:38,Duck Confit,40,8.4
2024-02-12,Monday,18:51,Chocolate Souffle,20,4.28
2024-07-22,Monday,21:02,Chocolate Souffle,20,4.61
2024-03-19,Tuesday,19:41,Filet Mignon,45,11.88
2024-04-03,Wednesday,18:05,Filet Mignon,45,12.67
2024-08-13,Tuesday,20:51,Chocolate Souffle,20,4.82
2024-10-12,Saturday,18:56,Creme Brulee,15,2.11
2024-09-11,Wednesday,19:38,Chocolate Souffle,20,2.89
2024-08-17,Saturday,17:27,Creme Brulee,15,4.41
2024-01-12,Friday,18:12,Filet Mignon,45,10.83
2024-04-08,Monday,19:15,Chocolate Souffle,20,2.64
2024-01-01,Monday,17:35,Chocolate Souffle,20,2.6
2024-09-11,Wednesday,19:55,Creme Brulee,15,4.14
2024-02-11,Sunday,20:14,Salmon en Papillote,30,4.37
2024-07-18,Thursday,18:56,Salmon en Papillote,30,6.13
2024-09-05,Thursday,21:41,Duck Confit,40,9.08
2024-09-10,Tuesday,20:04,Filet Mignon,45,5.92
2024-02-19,Monday,19:57,Truffle Risotto,35,8.3
2024-02-04,Sunday,17:27,Truffle Risotto,35,8.88
2024-08-04,Sunday,21:55,Filet Mignon,45,12.41
2024-03-28,Thursday,17:08,Duck Confit,40,6.32
2024-06-17,Monday,17:13,Foie Gras,50,5.17
2024-09-18,Wednesday,19:19,Creme Brulee,15,2.12
2024-04-26,Friday,18:16,Chocolate Souffle,20,3.58
2024-11-21,Thursday,21:01,Foie Gras,50,6.88
2024-11-07,Thursday,17:24,Creme Brulee,15,3.87
2024-12-27,Friday,17:51,Lobster Thermidor,55,8.28
2024-02-13,Tuesday,21:30,Foie Gras,50,6.13
2024-02-19,Monday,20:07,Creme Brulee,15,3.74
2024-03-06,Wednesday,19:19,Filet Mignon,45,9.65
2024-11-01,Friday,18:55,Filet Mignon,45,6.16
2024-01-12,Friday,18:12,Chocolate Souffle,20,5.78
2024-02-08,Thursday,19:46,Filet Mignon,45,11.03
2024-11-05,Tuesday,18:34,Duck Confit,40,5.12
2024-10-17,Thursday,17:15,Chocolate Souffle,20,4.31
2024-04-09,Tuesday,20:55,Truffle Risotto,35,7.14
2024-01-10,Wednesday,19:08,Salmon en Papillote,30,4.51
2024-07-10,Wednesday,18:53,Foie Gras,50,8.52
2024-05-05,Sunday,18:20,Truffle Risotto,35,7.44
2024-08-20,Tuesday,20:31,Lobster Thermidor,55,6.86
2024-11-12,Tuesday,19:25,Filet Mignon,45,9.49
2024-03-11,Monday,18:42,Duck Confit,40,7.01
2024-04-26,Friday,20:50,Filet Mignon,45,5.36
2024-05-18,Saturday,19:12,Truffle Risotto,35,6.36
2024-10-21,Monday,19:33,Salmon en Papillote,30,6.29
2024-12-26,Thursday,21:31,Lobster Thermidor,55,15.07
2024-04-27,Saturday,21:09,Lobster Thermidor,55,8.96
2024-01-25,Thursday,21:23,Foie Gras,50,14.69
2024-11-08,Friday,20:11,Truffle Risotto,35,7.93
2024-09-13,Friday,17:50,Filet Mignon,45,12.41
2024-10-17,Thursday,20:24,Duck Confit,40,6.65
2024-12-07,Saturday,17:21,Creme Brulee,15,2.99
2024-07-01,Monday,21:38,Duck Confit,40,11.21
2024-02-07,Wednesday,19:38,Salmon en Papillote,30,4.01
2024-02-10,Saturday,20:31,Chocolate Souffle,20,3.84
2024-02-16,Friday,18:12,Foie Gras,50,9.4
2024-07-04,Thursday,19:04,Creme Brulee,15,3.22
2024-07-14,Sunday,20:22,Chocolate Souffle,20,3.14
2024-11-22,Friday,17:10,Foie Gras,50,7.4
2024-11-13,Wednesday,21:05,Filet Mignon,45,7.11
2024-12-06,Friday,21:05,Salmon en Papillote,30,4.33
2024-11-21,Thursday,18:42,Foie Gras,50,9.03
2024-07-16,Tuesday,21:31,Truffle Risotto,35,7.61
2024-11-20,Wednesday,20:13,Truffle Risotto,35,7.39
2024-02-07,Wednesday,17:11,Creme Brulee,15,2.37
2024-06-01,Saturday,17:00,Foie Gras,50,6.08
2024-02-24,Saturday,21:42,Foie Gras,50,12.77
2024-06-28,Friday,19:00,Foie Gras,50,9.34
2024-07-11,Thursday,17:48,Filet Mignon,45,6.06
2024-10-18,Friday,21:21,Foie Gras,50,13.82
2024-07-20,Saturday,20:15,Chocolate Souffle,20,5.58
2024-10-12,Saturday,21:15,Salmon en Papillote,30,8.99
2024-01-28,Sunday,20:08,Creme Brulee,15,2.89
2024-06-23,Sunday,21:33,Chocolate Souffle,20,2.86
2024-11-27,Wednesday,20:17,Lobster Thermidor,55,14.7
2024-05-14,Tuesday,20:25,Truffle Risotto,35,7.78
2024-04-08,Monday,19:15,Creme Brulee,15,1.91
2024-08-11,Sunday,18:47,Chocolate Souffle,20,4.1
2024-09-22,Sunday,19:07,Foie Gras,50,12.99
2024-02-24,Saturday,18:24,Lobster Thermidor,55,16.3
2024-05-10,Friday,21:02,Filet Mignon,45,11.71
2024-11-19,Tuesday,20:04,Salmon en Papillote,30,8.86
2024-07-23,Tuesday,20:19,Creme Brulee,15,2.71
2024-09-18,Wednesday,20:00,Creme Brulee,15,3.41
2024-03-11,Monday,20:36,Duck Confit,40,9.16
2024-02-06,Tuesday,21:05,Salmon en Papillote,30,7.02
2024-12-08,Sunday,18:04,Salmon en Papillote,30,8.66
2024-02-10,Saturday,17:33,Lobster Thermidor,55,5.84
2024-07-06,Saturday,18:00,Salmon en Papillote,30,5.71
2024-09-20,Friday,19:07,Truffle Risotto,35,6.92
2024-05-06,Monday,18:36,Truffle Risotto,35,7.61
2024-05-01,Wednesday,20:44,Duck Confit,40,9.97
2024-02-14,Wednesday,18:42,Filet Mignon,45,5.79
2024-02-09,Friday,17:40,Foie Gras,50,10.73
2024-05-17,Friday,21:29,Duck Confit,40,9.59
2024-02-08,Thursday,20:24,Chocolate Souffle,20,3.69
2024-08-07,Wednesday,21:22,Salmon en Papillote,30,5.54
2024-07-27,Saturday,19:16,Salmon en Papillote,30,6.71
2024-10-22,Tuesday,18:59,Filet Mignon,45,4.81
2024-09-22,Sunday,21:09,Chocolate Souffle,20,5.2
2024-05-12,Sunday,18:12,Lobster Thermidor,55,10.32
2024-02-07,Wednesday,19:53,Duck Confit,40,4.04
2024-09-04,Wednesday,19:01,Lobster Thermidor,55,6.65
2024-09-01,Sunday,19:13,Truffle Risotto,35,9.45
2024-03-13,Wednesday,19:33,Creme Brulee,15,2.51
2024-01-07,Sunday,19:24,Duck Confit,40,6.25
2024-07-09,Tuesday,17:28,Duck Confit,40,7.22
2024-10-19,Saturday,19:03,Filet Mignon,45,7.86
2024-08-08,Thursday,21:12,Creme Brulee,15,3.77
2024-09-26,Thursday,21:43,Duck Confit,40,11.7
2024-05-03,Friday,19:40,Salmon en Papillote,30,8.64
2024-07-24,Wednesday,19:54,Creme Brulee,15,3.96
2024-09-14,Saturday,19:02,Duck Confit,40,10.42
2024-10-10,Thursday,18:41,Lobster Thermidor,55,12.9
2024-09-19,Thursday,17:34,Creme Brulee,15,2.2
2024-11-13,Wednesday,19:28,Foie Gras,50,6.77
2024-11-26,Tuesday,17:54,Lobster Thermidor,55,9.87
2024-05-10,Friday,20:03,Chocolate Souffle,20,5.01
2024-09-13,Friday,17:32,Duck Confit,40,5.01
2024-11-01,Friday,21:46,Duck Confit,40,10.58
2024-03-04,Monday,20:00,Creme Brulee,15,2.89
2024-01-04,Thursday,18:44,Filet Mignon,45,13.24
2024-09-17,Tuesday,17:30,Creme Brulee,15,1.79
2024-05-25,Saturday,21:17,Truffle Risotto,35,3.57
2024-08-08,Thursday,20:54,Foie Gras,50,12.13
2024-07-14,Sunday,18:51,Duck Confit,40,10.73
2024-02-26,Monday,17:21,Duck Confit,40,10.35
2024-06-16,Sunday,17:01,Foie Gras,50,15.0
2024-03-22,Friday,17:51,Foie Gras,50,7.31
2024-08-13,Tuesday,17:37,Salmon en Papillote,30,6.02
2024-01-02,Tuesday,20:13,Filet Mignon,45,7.83
2024-08-08,Thursday,20:03,Creme Brulee,15,3.59
2024-01-21,Sunday,18:32,Duck Confit,40,7.08
2024-09-09,Monday,19:11,Creme Brulee,15,2.23
2024-06-01,Saturday,18:12,Chocolate Souffle,20,2.7
2024-05-19,Sunday,17:03,Truffle Risotto,35,3.52
2024-04-05,Friday,21:41,Salmon en Papillote,30,4.5
2024-02-09,Friday,18:35,Lobster Thermidor,55,12.27
2024-04-10,Wednesday,18:28,Lobster Thermidor,55,14.28
2024-05-05,Sunday,21:29,Truffle Risotto,35,9.39
2024-09-19,Thursday,20:12,Duck Confit,40,6.38
2024-06-19,Wednesday,17:38,Filet Mignon,45,8.77
2024-06-08,Saturday,17:53,Foie Gras,50,6.76
2024-01-02,Tuesday,17:35,Chocolate Souffle,20,5.61
2024-01-08,Monday,19:02,Foie Gras,50,7.75
2024-05-10,Friday,17:00,Salmon en Papillote,30,6.27
2024-10-11,Friday,17:32,Chocolate Souffle,20,2.07
2024-06-13,Thursday,20:31,Creme Brulee,15,4.27
2024-08-10,Saturday,17:23,Foie Gras,50,13.23
2024-12-13,Friday,20:53,Truffle Risotto,35,8.97
2024-03-27,Wednesday,18:37,Lobster Thermidor,55,10.7
2024-10-26,Saturday,19:36,Chocolate Souffle,20,5.48
2024-07-03,Wednesday,20:39,Salmon en Papillote,30,4.89
2024-07-03,Wednesday,20:00,Chocolate Souffle,20,4.48
2024-09-25,Wednesday,21:51,Salmon en Papillote,30,6.38
2024-09-28,Saturday,19:05,Duck Confit,40,9.22
2024-01-08,Monday,21:15,Filet Mignon,45,12.14
2024-07-24,Wednesday,18:48,Duck Confit,40,5.83
2024-07-15,Monday,18:21,Salmon en Papillote,30,3.46
2024-07-11,Thursday,20:34,Salmon en Papillote,30,8.19
2024-07-16,Tuesday,17:13,Chocolate Souffle,20,2.53
2024-05-23,Thursday,17:21,Duck Confit,40,8.89
2024-08-09,Friday,18:18,Duck Confit,40,9.83
2024-12-13,Friday,20:16,Creme Brulee,15,2.19
2024-08-05,Monday,21:49,Chocolate Souffle,20,3.89
2024-06-23,Sunday,19:07,Lobster Thermidor,55,12.42
2024-04-22,Monday,20:24,Duck Confit,40,4.82
2024-02-26,Monday,20:32,Truffle Risotto,35,7.51
2024-06-09,Sunday,19:11,Creme Brulee,15,4.13
2024-07-19,Friday,18:43,Truffle Risotto,35,6.33
2024-05-06,Monday,17:10,Chocolate Souffle,20,3.21
2024-05-21,Tuesday,18:22,Salmon en Papillote,30,6.08
2024-06-05,Wednesday,20:19,Truffle Risotto,35,3.51
2024-02-12,Monday,17:19,Chocolate Souffle,20,4.39
2024-03-23,Saturday,19:43,Filet Mignon,45,12.03
2024-08-15,Thursday,17:51,Foie Gras,50,7.06
2024-02-12,Monday,20:17,Truffle Risotto,35,9.73
2024-07-08,Monday,20:10,Lobster Thermidor,55,16.33
2024-05-11,Saturday,18:05,Filet Mignon,45,7.88
2024-12-26,Thursday,19:52,Lobster Thermidor,55,7.04
2024-10-12,Saturday,19:09,Filet Mignon,45,11.12
2024-10-14,Monday,21:01,Salmon en Papillote,30,4.48
2024-05-10,Friday,20:15,Truffle Risotto,35,7.61
2024-08-05,Monday,17:43,Truffle Risotto,35,6.13
2024-11-22,Friday,21:53,Duck Confit,40,6.91
2024-01-20,Saturday,20:04,Chocolate Souffle,20,3.41
2024-10-23,Wednesday,19:22,Foie Gras,50,8.18
2024-12-25,Wednesday,19:33,Filet Mignon,45,5.58
2024-04-11,Thursday,18:19,Creme Brulee,15,3.52
2024-09-11,Wednesday,20:28,Filet Mignon,45,12.63
2024-06-28,Friday,21:22,Lobster Thermidor,55,5.53
2024-05-07,Tuesday,19:49,Lobster Thermidor,55,9.54
2024-08-19,Monday,20:11,Filet Mignon,45,5.83
2024-08-25,Sunday,17:39,Truffle Risotto,35,8.9
2024-06-13,Thursday,21:32,Truffle Risotto,35,7.98
2024-05-13,Monday,17:16,Duck Confit,40,8.27
2024-03-11,Monday,20:06,Lobster Thermidor,55,10.96
2024-08-03,Saturday,19:26,Salmon en Papillote,30,8.27
2024-08-10,Saturday,17:09,Truffle Risotto,35,10.46
2024-07-20,Saturday,21:01,Lobster Thermidor,55,12.93
2024-12-28,Saturday,20:01,Duck Confit,40,10.72
2024-05-06,Monday,19:56,Lobster Thermidor,55,14.81
2024-06-04,Tuesday,20:52,Creme Brulee,15,1.67
2024-03-19,Tuesday,19:45,Creme Brulee,15,1.61
2024-07-25,Thursday,19:41,Creme Brulee,15,2.97
2024-03-12,Tuesday,17:54,Truffle Risotto,35,7.05
2024-12-27,Friday,18:54,Foie Gras,50,7.61
2024-02-01,Thursday,21:55,Salmon en Papillote,30,6.42
2024-03-16,Saturday,17:37,Truffle Risotto,35,9.44
2024-05-19,Sunday,17:17,Creme Brulee,15,4.39
2024-06-10,Monday,20:53,Duck Confit,40,11.24
2024-11-04,Monday,21:02,Duck Confit,40,5.78
2024-05-07,Tuesday,19:53,Salmon en Papillote,30,8.23
2024-02-19,Monday,19:20,Truffle Risotto,35,9.18
2024-03-20,Wednesday,20:07,Lobster Thermidor,55,12.82
2024-02-17,Saturday,21:57,Salmon en Papillote,30,5.62
2024-07-21,Sunday,21:31,Truffle Risotto,35,6.15
2024-08-15,Thursday,20:47,Creme Brulee,15,3.89
2024-10-17,Thursday,18:04,Salmon en Papillote,30,6.22
2024-05-16,Thursday,19:18,Foie Gras,50,9.59
2024-04-23,Tuesday,18:24,Foie Gras,50,10.54
2024-10-13,Sunday,18:59,Duck Confit,40,6.5
2024-05-24,Friday,17:25,Creme Brulee,15,2.29
2024-01-13,Saturday,17:10,Filet Mignon,45,8.33
2024-02-24,Saturday,20:57,Creme Brulee,15,4.41
2024-04-24,Wednesday,20:56,Salmon en Papillote,30,4.81
2024-06-12,Wednesday,18:03,Foie Gras,50,12.89
2024-12-07,Saturday,18:42,Lobster Thermidor,55,13.75
2024-11-17,Sunday,19:40,Filet Mignon,45,5.63
2024-04-25,Thursday,18:54,Creme Brulee,15,2.94
2024-10-14,Monday,18:20,Filet Mignon,45,7.34
2024-05-25,Saturday,17:46,Filet Mignon,45,8.65
2024-07-16,Tuesday,17:53,Lobster Thermidor,55,12.16
2024-12-11,Wednesday,18:00,Duck Confit,40,10.36
2024-03-26,Tuesday,19:07,Creme Brulee,15,3.77
2024-01-23,Tuesday,17:06,Truffle Risotto,35,4.34
2024-05-03,Friday,18:43,Creme Brulee,15,3.74
2024-02-18,Sunday,21:57,Filet Mignon,45,5.69
2024-02-12,Monday,17:35,Filet Mignon,45,7.92
2024-08-12,Monday,20:46,Foie Gras,50,13.57
2024-03-16,Saturday,17:02,Duck Confit,40,9.31
2024-07-17,Wednesday,21:22,Chocolate Souffle,20,5.95
2024-11-27,Wednesday,18:57,Chocolate Souffle,20,4.73
2024-01-01,Monday,21:57,Creme Brulee,15,1.87
2024-03-21,Thursday,21:43,Lobster Thermidor,55,15.65
2024-08-28,Wednesday,18:17,Lobster Thermidor,55,13.93
2024-01-15,Monday,21:29,Foie Gras,50,13.01
2024-12-06,Friday,21:05,Filet Mignon,45,11.85
2024-04-23,Tuesday,19:42,Lobster Thermidor,55,9.28
2024-09-07,Saturday,19:01,Creme Brulee,15,3.54
2024-06-01,Saturday,17:51,Duck Confit,40,7.72
2024-09-22,Sunday,18:32,Filet Mignon,45,10.49
2024-03-11,Monday,20:38,Creme Brulee,15,2.51
2024-12-11,Wednesday,20:50,Salmon en Papillote,30,8.48
2024-12-16,Monday,21:27,Chocolate Souffle,20,5.92
2024-04-12,Friday,20:06,Truffle Risotto,35,8.09
2024-09-17,Tuesday,17:28,Salmon en Papillote,30,7.5
2024-12-04,Wednesday,21:54,Salmon en Papillote,30,3.55
2024-03-17,Sunday,19:01,Creme Brulee,15,3.87
2024-11-02,Saturday,17:38,Duck Confit,40,11.14
2024-02-21,Wednesday,20:07,Duck Confit,40,6.95
2024-09-24,Tuesday,19:23,Salmon en Papillote,30,5.29
2024-02-04,Sunday,20:08,Salmon en Papillote,30,4.42
2024-10-11,Friday,20:28,Foie Gras,50,10.43
2024-04-12,Friday,17:28,Lobster Thermidor,55,15.27
2024-11-13,Wednesday,19:09,Truffle Risotto,35,8.75
2024-06-12,Wednesday,19:34,Duck Confit,40,10.92
2024-03-19,Tuesday,18:22,Truffle Risotto,35,4.49
2024-08-06,Tuesday,20:22,Foie Gras,50,6.79
2024-02-08,Thursday,19:58,Filet Mignon,45,6.45
2024-11-03,Sunday,21:21,Truffle Risotto,35,7.86
2024-12-07,Saturday,18:23,Foie Gras,50,13.75
2024-08-20,Tuesday,18:21,Foie Gras,50,11.44
2024-10-19,Saturday,21:06,Truffle Risotto,35,9.46
2024-03-06,Wednesday,17:12,Foie Gras,50,13.95
2024-05-20,Monday,19:19,Duck Confit,40,6.8
2024-09-02,Monday,18:59,Chocolate Souffle,20,3.16
2024-09-25,Wednesday,18:30,Lobster Thermidor,55,10.72
2024-02-19,Monday,20:21,Duck Confit,40,6.28
2024-03-21,Thursday,18:11,Foie Gras,50,5.77
2024-11-20,Wednesday,18:25,Salmon en Papillote,30,8.29
2024-03-01,Friday,19:23,Lobster Thermidor,55,10.03
2024-05-27,Monday,20:31,Salmon en Papillote,30,8.62
2024-01-20,Saturday,18:07,Duck Confit,40,8.75
2024-01-14,Sunday,20:24,Creme Brulee,15,2.93
2024-01-20,Saturday,17:27,Duck Confit,40,4.13
2024-09-26,Thursday,18:58,Salmon en Papillote,30,4.84
2024-11-14,Thursday,20:09,Foie Gras,50,8.76
2024-12-21,Saturday,17:19,Filet Mignon,45,6.21
2024-09-11,Wednesday,21:54,Salmon en Papillote,30,8.73
2024-05-06,Monday,17:31,Salmon en Papillote,30,8.9
2024-02-03,Saturday,20:19,Filet Mignon,45,11.83
2024-09-07,Saturday,17:54,Creme Brulee,15,4.17
2024-12-17,Tuesday,18:42,Creme Brulee,15,1.72
2024-07-21,Sunday,21:25,Truffle Risotto,35,4.4
2024-10-15,Tuesday,21:31,Lobster Thermidor,55,15.36
2024-01-18,Thursday,21:25,Lobster Thermidor,55,12.04
2024-01-28,Sunday,18:16,Lobster Thermidor,55,10.4
2024-02-17,Saturday,17:08,Truffle Risotto,35,10.16
2024-10-14,Monday,17:09,Salmon en Papillote,30,7.3
2024-06-01,Saturday,19:24,Duck Confit,40,8.96
2024-07-20,Saturday,17:09,Filet Mignon,45,4.67
2024-07-25,Thursday,17:45,Duck Confit,40,4.94
2024-04-21,Sunday,20:36,Foie Gras,50,10.3
2024-12-23,Monday,18:12,Creme Brulee,15,2.09
2024-06-14,Friday,17:11,Truffle Risotto,35,8.34
2024-09-28,Saturday,20:02,Lobster Thermidor,55,6.46
2024-04-21,Sunday,19:37,Creme Brulee,15,3.79
2024-06-24,Monday,18:55,Duck Confit,40,5.58
2024-06-08,Saturday,18:05,Creme Brulee,15,3.34
2024-03-27,Wednesday,21:04,Truffle Risotto,35,7.06
2024-12-22,Sunday,18:34,Chocolate Souffle,20,4.45
2024-11-10,Sunday,21:05,Lobster Thermidor,55,9.21
2024-08-13,Tuesday,21:46,Chocolate Souffle,20,3.76
2024-05-16,Thursday,19:28,Creme Brulee,15,2.49
2024-07-04,Thursday,18:54,Chocolate Souffle,20,5.91
2024-09-09,Monday,20:02,Creme Brulee,15,3.45
2024-01-15,Monday,20:54,Salmon en Papillote,30,5.54
2024-10-15,Tuesday,19:06,Lobster Thermidor,55,5.67
2024-01-11,Thursday,18:09,Salmon en Papillote,30,3.05
2024-06-01,Saturday,18:07,Truffle Risotto,35,7.82
2024-11-08,Friday,20:07,Chocolate Souffle,20,3.73
2024-10-18,Friday,17:24,Duck Confit,40,5.74
2024-06-07,Friday,20:34,Salmon en Papillote,30,3.54
2024-06-26,Wednesday,21:44,Filet Mignon,45,7.8
2024-08-22,Thursday,21:06,Creme Brulee,15,2.22
2024-09-20,Friday,17:28,Chocolate Souffle,20,2.23
2024-10-17,Thursday,18:39,Salmon en Papillote,30,4.11
2024-02-10,Saturday,20:16,Truffle Risotto,35,10.43
2024-01-23,Tuesday,21:04,Foie Gras,50,6.34
2024-10-10,Thursday,19:37,Truffle Risotto,35,4.16
2024-01-11,Thursday,17:56,Salmon en Papillote,30,6.53
2024-09-05,Thursday,17:48,Chocolate Souffle,20,4.18
2024-03-21,Thursday,20:31,Duck Confit,40,6.47
2024-09-18,Wednesday,17:44,Duck Confit,40,6.95
2024-07-04,Thursday,20:11,Duck Confit,40,4.64
2024-11-22,Friday,19:39,Chocolate Souffle,20,5.92
2024-08-12,Monday,17:42,Creme Brulee,15,1.63
2024-09-08,Sunday,19:15,Creme Brulee,15,3.88
2024-04-26,Friday,17:38,Truffle Risotto,35,7.01
2024-03-24,Sunday,17:26,Filet Mignon,45,7.74
2024-08-19,Monday,17:43,Filet Mignon,45,10.16
2024-08-17,Saturday,19:28,Truffle Risotto,35,6.2
2024-06-04,Tuesday,17:47,Duck Confit,40,5.59
2024-07-08,Monday,17:07,Creme Brulee,15,1.97
2024-07-26,Friday,18:23,Chocolate Souffle,20,3.44
2024-02-28,Wednesday,19:03,Truffle Risotto,35,6.89
2024-03-15,Friday,18:35,Salmon en Papillote,30,5.54
2024-06-03,Monday,19:14,Filet Mignon,45,4.92
2024-05-27,Monday,18:49,Lobster Thermidor,55,7.97
2024-08-01,Thursday,19:09,Duck Confit,40,9.98
2024-09-10,Tuesday,21:29,Foie Gras,50,9.53
2024-10-19,Saturday,19:31,Chocolate Souffle,20,2.99
2024-09-08,Sunday,19:15,Truffle Risotto,35,8.77
2024-02-22,Thursday,19:30,Creme Brulee,15,2.33
2024-11-09,Saturday,21:45,Foie Gras,50,7.83
2024-06-14,Friday,21:20,Foie Gras,50,12.33
2024-11-23,Saturday,19:36,Creme Brulee,15,2.47
2024-10-23,Wednesday,21:37,Filet Mignon,45,11.38
2024-04-06,Saturday,20:16,Truffle Risotto,35,6.25
2024-03-18,Monday,18:08,Chocolate Souffle,20,5.48
2024-11-13,Wednesday,20:04,Salmon en Papillote,30,6.47
2024-12-09,Monday,18:05,Truffle Risotto,35,5.57
2024-12-22,Sunday,21:19,Truffle Risotto,35,5.26
2024-03-12,Tuesday,20:01,Chocolate Souffle,20,2.42
2024-03-17,Sunday,19:43,Salmon en Papillote,30,4.34
2024-07-03,Wednesday,19:51,Creme Brulee,15,2.69
2024-01-25,Thursday,21:17,Salmon en Papillote,30,5.68
2024-05-16,Thursday,21:15,Duck Confit,40,10.82
2024-01-26,Friday,18:45,Lobster Thermidor,55,13.15
2024-11-14,Thursday,21:21,Chocolate Souffle,20,5.3
2024-02-13,Tuesday,19:20,Filet Mignon,45,7.51
2024-09-02,Monday,20:34,Foie Gras,50,12.92
2024-08-26,Monday,18:55,Creme Brulee,15,3.65
2024-11-18,Monday,21:32,Truffle Risotto,35,6.66
2024-07-21,Sunday,18:13,Chocolate Souffle,20,4.23
2024-08-06,Tuesday,18:53,Duck Confit,40,9.74
2024-01-12,Friday,19:54,Salmon en Papillote,30,4.3
2024-07-11,Thursday,19:23,Truffle Risotto,35,9.43
2024-12-26,Thursday,17:02,Duck Confit,40,9.63
2024-03-20,Wednesday,19:18,Salmon en Papillote,30,6.7
2024-06-21,Friday,18:30,Lobster Thermidor,55,6.13
2024-11-01,Friday,18:06,Creme Brulee,15,3.47
2024-05-19,Sunday,17:21,Truffle Risotto,35,3.57
2024-09-17,Tuesday,20:40,Salmon en Papillote,30,3.14
2024-07-14,Sunday,21:40,Filet Mignon,45,11.1
2024-10-25,Friday,19:28,Filet Mignon,45,11.25
2024-01-19,Friday,19:51,Chocolate Souffle,20,2.99
2024-05-11,Saturday,18:23,Truffle Risotto,35,6.64
2024-03-25,Monday,21:31,Duck Confit,40,11.53
2024-07-12,Friday,17:11,Lobster Thermidor,55,9.7
2024-12-04,Wednesday,18:10,Truffle Risotto,35,4.96
2024-08-09,Friday,19:21,Creme Brulee,15,1.57
2024-01-06,Saturday,18:24,Truffle Risotto,35,4.84
2024-03-28,Thursday,20:33,Lobster Thermidor,55,7.92
2024-01-02,Tuesday,18:43,Salmon en Papillote,30,8.99
2024-05-28,Tuesday,20:18,Foie Gras,50,10.39
2024-09-11,Wednesday,21:20,Creme Brulee,15,2.63
2024-08-03,Saturday,18:07,Duck Confit,40,11.93
2024-08-04,Sunday,18:21,Foie Gras,50,8.67
2024-02-10,Saturday,18:24,Filet Mignon,45,10.11
2024-05-12,Sunday,21:35,Truffle Risotto,35,10.48
2024-11-07,Thursday,17:19,Creme Brulee,15,3.82
2024-06-05,Wednesday,19:24,Filet Mignon,45,7.62
2024-06-23,Sunday,21:09,Salmon en Papillote,30,4.77
2024-09-13,Friday,17:10,Duck Confit,40,4.8
2024-01-24,Wednesday,18:48,Lobster Thermidor,55,14.07
2024-08-21,Wednesday,20:36,Truffle Risotto,35,8.47
2024-06-19,Wednesday,18:31,Chocolate Souffle,20,2.11
2024-07-14,Sunday,19:20,Salmon en Papillote,30,7.64
2024-08-10,Saturday,17:59,Foie Gras,50,14.59
2024-07-06,Saturday,20:01,Creme Brulee,15,2.55
2024-10-05,Saturday,18:09,Chocolate Souffle,20,5.47
2024-09-09,Monday,20:54,Chocolate Souffle,20,5.34
2024-10-18,Friday,20:13,Duck Confit,40,5.08
