Date,Time,Day of Week,Item,Price,Tip,Cost,Server
2024-03-01,13:44,Friday,Pizza,15.67,2.92,11.59,Bob
2024-03-31,17:8,Sunday,Pizza,47.67,10.19,5.35,Ivy
2024-03-08,13:53,Friday,Steak,26.28,6.56,9.99,Alice
2024-03-27,17:51,Wednesday,Steak,37.53,9.34,3.71,Alice
2024-03-09,19:43,Saturday,Salad,15.99,3.63,8.65,Henry
2024-03-23,16:8,Saturday,Sushi,46.21,8.18,8.28,Charlie
2024-03-24,13:27,Sunday,Steak,49.07,10.48,5.56,Frank
2024-03-08,17:19,Friday,Sushi,37.53,7.99,6.78,David
2024-03-11,15:39,Monday,Pizza,37.68,7.62,12.33,Henry
2024-03-22,19:23,Friday,Ramen,21.08,4.02,10.45,Grace
2024-03-31,15:16,Sunday,Ramen,45.19,9.8,7.81,Emma
2024-03-08,15:32,Friday,Pasta,30.63,6.83,8.52,Henry
2024-03-13,21:40,Wednesday,Pizza,38.7,6.67,10.61,Jack
2024-03-01,14:2,Friday,Tacos,25.98,3.93,8.99,Bob
2024-03-02,16:59,Saturday,Sushi,15.52,2.41,12.71,Frank
2024-03-21,18:35,Thursday,Salad,36.24,8.18,11.49,Alice
2024-03-23,15:52,Saturday,Soup,23.1,4.36,6.1,Alice
2024-03-02,18:17,Saturday,Sushi,28.82,6.37,6.72,Ivy
2024-03-02,20:40,Saturday,Steak,35.51,5.35,14.34,David
2024-03-24,21:30,Sunday,Soup,16.91,2.56,3.05,Charlie
2024-03-01,13:33,Friday,Steak,38.19,9.07,10.18,Emma
2024-03-31,20:2,Sunday,Pizza,18.03,4.1,5.17,Jack
2024-03-13,21:54,Wednesday,Pizza,46.69,10.45,5.86,Ivy
2024-03-13,14:9,Wednesday,Sandwich,31.43,6.04,3.65,Ivy
2024-03-22,13:45,Friday,Burger,31.16,7.15,14.53,Charlie
2024-03-27,11:31,Wednesday,Tacos,26.03,5.66,6.25,Alice
2024-03-06,13:11,Wednesday,Pasta,28.57,6.74,10.59,Jack
2024-03-07,21:33,Thursday,Pizza,26.49,4.36,11.83,Emma
2024-03-23,20:46,Saturday,Tacos,44.96,9.72,12.12,Grace
2024-03-10,21:18,Sunday,Pizza,32.88,5.98,13.45,Ivy
2024-03-06,17:8,Wednesday,Burger,23.04,3.74,10.22,Emma
2024-03-14,18:55,Thursday,Burger,41.66,6.54,14.58,Jack
2024-03-27,20:31,Wednesday,Salad,29.39,6.48,6.07,Alice
2024-03-30,15:23,Saturday,Burger,38.08,8.4,13.48,Charlie
2024-03-12,21:22,Tuesday,Sandwich,23.66,4.23,8.31,Bob
2024-03-11,11:9,Monday,Burger,34.12,6.2,9.11,Alice
2024-03-18,20:55,Monday,Steak,39.52,7.07,4.02,Jack
2024-03-27,12:14,Wednesday,Tacos,48.56,10.14,4.48,Frank
2024-03-11,12:16,Monday,Tacos,43.37,7.08,3.6,Alice
2024-03-09,11:50,Saturday,Pasta,34.7,6.62,5.58,Bob
2024-03-24,18:8,Sunday,Ramen,23.01,4.5,9.12,Emma
2024-03-10,19:33,Sunday,Steak,24.83,3.75,7.53,Alice
2024-03-11,18:53,Monday,Tacos,23.47,4.96,10.3,Emma
2024-03-13,17:20,Wednesday,Soup,33.62,7.1,4.44,David
2024-03-18,16:51,Monday,Pizza,20.76,4.41,5.89,Ivy
2024-03-25,21:49,Monday,Salad,38.51,6.98,5.0,Frank
2024-03-10,13:52,Sunday,Soup,47.0,7.15,3.75,Frank
2024-03-23,12:5,Saturday,Tacos,37.27,6.27,5.14,Jack
2024-03-25,18:55,Monday,Steak,33.26,7.8,4.78,Ivy
2024-03-22,17:26,Friday,Burger,44.46,10.77,5.4,Jack
2024-03-28,16:27,Thursday,Ramen,18.91,3.33,7.88,Alice
2024-03-26,16:52,Tuesday,Soup,10.94,2.04,13.87,Jack
2024-03-10,14:48,Sunday,Pizza,24.73,4.14,5.44,David
2024-03-26,15:23,Tuesday,Pasta,43.87,8.32,7.43,Alice
2024-03-27,16:37,Wednesday,Ramen,34.41,7.15,8.01,David
2024-03-30,15:48,Saturday,Pasta,20.76,4.59,9.38,Jack
2024-03-26,21:14,Tuesday,Salad,14.19,2.21,4.99,Frank
2024-03-18,20:7,Monday,Sandwich,48.08,8.86,6.9,Ivy
2024-03-17,11:20,Sunday,Tacos,37.96,8.69,14.6,Frank
2024-03-28,16:41,Thursday,Soup,48.38,9.62,5.85,David
2024-03-13,13:23,Wednesday,Ramen,28.07,4.35,7.87,David
2024-03-15,19:8,Friday,Sandwich,30.0,6.92,5.76,Jack
2024-03-26,12:41,Tuesday,Tacos,36.27,5.72,9.15,Henry
2024-03-17,14:47,Sunday,Soup,30.84,6.72,12.26,David
2024-03-01,15:44,Friday,Ramen,41.63,10.17,7.21,Grace
2024-03-14,17:42,Thursday,Salad,20.34,3.53,8.23,Emma
2024-03-01,18:53,Friday,Salad,12.56,2.84,14.63,Charlie
2024-03-01,18:17,Friday,Burger,35.01,6.36,3.12,Jack
2024-03-31,14:16,Sunday,Sushi,27.3,6.07,10.34,Charlie
2024-03-01,18:37,Friday,Steak,46.7,7.39,12.75,Bob
2024-03-27,15:34,Wednesday,Salad,40.63,9.59,12.4,Alice
2024-03-03,16:39,Sunday,Salad,34.32,6.23,14.94,Charlie
2024-03-22,11:42,Friday,Salad,45.4,7.04,14.72,Ivy
2024-03-10,15:40,Sunday,Pizza,39.3,6.13,12.95,Alice
2024-03-22,11:31,Friday,Sushi,27.27,4.26,7.81,Ivy
2024-03-24,18:3,Sunday,Pizza,41.86,8.07,6.18,Charlie
2024-03-04,17:54,Monday,Salad,31.83,6.05,12.97,Ivy
2024-03-28,14:10,Thursday,Sushi,14.48,2.27,9.31,Grace
2024-03-17,13:52,Sunday,Pizza,32.86,6.03,9.58,Henry
2024-03-07,17:25,Thursday,Pasta,13.35,2.16,11.73,Bob
2024-03-04,16:58,Monday,Pizza,31.93,7.18,4.64,Ivy
2024-03-18,13:3,Monday,Tacos,11.18,2.35,8.03,Grace
2024-03-09,19:36,Saturday,Steak,45.23,7.44,3.1,Frank
2024-03-05,15:32,Tuesday,Salad,10.78,1.72,10.48,Grace
2024-03-19,21:9,Tuesday,Tacos,31.44,7.68,12.31,Henry
2024-03-07,20:45,Thursday,Burger,11.98,2.18,5.84,Charlie
2024-03-13,14:45,Wednesday,Steak,30.23,5.17,11.91,Frank
2024-03-07,21:21,Thursday,Burger,45.52,10.21,5.02,Jack
2024-03-25,19:6,Monday,Sandwich,10.26,1.61,4.44,Henry
2024-03-21,20:2,Thursday,Tacos,36.35,7.34,5.75,Charlie
2024-03-20,11:4,Wednesday,Soup,39.07,6.4,7.84,Emma
2024-03-26,15:18,Tuesday,Pizza,12.35,2.63,7.08,Alice
2024-03-08,14:37,Friday,Sushi,19.07,3.06,11.96,David
2024-03-13,11:30,Wednesday,Salad,29.64,4.52,9.15,Frank
2024-03-13,12:50,Wednesday,Ramen,20.16,4.24,9.74,Jack
2024-03-06,12:25,Wednesday,Sushi,30.14,6.69,3.06,Emma
2024-03-17,17:35,Sunday,Sushi,13.38,2.11,7.45,Henry
2024-03-06,13:12,Wednesday,Ramen,20.52,3.16,10.52,Emma
2024-03-30,19:15,Saturday,Salad,23.2,4.75,4.68,Emma
2024-03-22,14:53,Friday,Sushi,16.12,2.7,4.67,Jack
2024-03-11,11:12,Monday,Tacos,18.68,4.51,3.06,Bob
2024-03-11,14:49,Monday,Steak,30.69,5.17,12.89,Alice
2024-03-26,20:7,Tuesday,Salad,23.03,3.56,7.29,Ivy
2024-03-17,20:46,Sunday,Salad,24.94,4.96,9.71,David
2024-03-19,14:12,Tuesday,Steak,41.0,9.09,4.15,Jack
2024-03-15,12:20,Friday,Tacos,43.45,10.16,4.82,Alice
2024-03-15,15:42,Friday,Burger,34.12,7.13,9.12,Jack
2024-03-03,11:28,Sunday,Sushi,41.71,8.14,11.21,David
2024-03-01,16:35,Friday,Pizza,47.88,11.18,5.39,David
2024-03-30,12:53,Saturday,Ramen,49.94,9.3,11.22,Emma
2024-03-16,20:15,Saturday,Sushi,14.32,2.59,10.2,Emma
2024-03-02,18:33,Saturday,Ramen,43.86,9.44,7.19,Frank
2024-03-11,21:23,Monday,Salad,36.99,7.94,4.95,David
2024-03-21,18:47,Thursday,Salad,12.17,2.73,6.8,Jack
2024-03-10,21:40,Sunday,Tacos,14.75,3.15,8.39,Emma
2024-03-02,16:32,Saturday,Sandwich,44.07,10.0,5.65,Ivy
2024-03-23,16:17,Saturday,Steak,33.95,7.93,14.1,Bob
2024-03-08,18:44,Friday,Soup,28.43,4.85,10.9,Jack
2024-03-29,19:20,Friday,Sushi,28.26,5.13,6.6,Emma
2024-03-18,12:7,Monday,Steak,36.72,6.35,9.17,Ivy
2024-03-17,12:25,Sunday,Sushi,19.53,4.59,9.95,Emma
2024-03-13,15:33,Wednesday,Pizza,33.08,8.11,10.5,Alice
2024-03-15,14:34,Friday,Salad,20.23,3.6,4.05,Emma
2024-03-05,12:49,Tuesday,Sushi,25.04,6.2,9.05,Charlie
2024-03-15,17:27,Friday,Steak,42.83,7.89,10.15,Alice
2024-03-05,15:28,Tuesday,Ramen,15.43,2.45,13.86,Charlie
2024-03-23,13:38,Saturday,Soup,23.39,4.41,13.38,Jack
2024-03-14,13:12,Thursday,Tacos,28.63,6.69,12.3,Alice
2024-03-01,13:27,Friday,Sushi,41.41,7.36,8.17,Alice
2024-03-28,14:42,Thursday,Steak,21.81,5.38,9.0,Jack
2024-03-25,16:47,Monday,Pasta,18.04,4.22,5.2,Jack
2024-03-18,18:38,Monday,Tacos,33.69,6.08,14.95,Ivy
2024-03-27,20:47,Wednesday,Salad,27.03,4.06,14.49,Jack
2024-03-17,15:26,Sunday,Sushi,34.46,5.63,12.13,Emma
2024-03-05,18:51,Tuesday,Tacos,15.76,2.85,9.18,Frank
2024-03-18,15:23,Monday,Burger,11.61,2.16,11.76,Charlie
2024-03-02,16:46,Saturday,Pasta,20.93,4.81,5.78,Alice
2024-03-24,21:30,Sunday,Pizza,11.18,2.28,12.95,Alice
2024-03-02,11:3,Saturday,Tacos,48.05,8.78,5.68,David
2024-03-27,18:37,Wednesday,Soup,10.33,2.42,6.52,Jack
2024-03-03,18:17,Sunday,Burger,16.66,2.52,11.53,Alice
2024-03-11,18:43,Monday,Soup,24.26,5.87,8.38,Henry
2024-03-05,11:5,Tuesday,Tacos,45.44,8.11,3.18,Frank
2024-03-26,16:3,Tuesday,Sushi,26.23,5.15,9.18,David
2024-03-23,19:50,Saturday,Steak,39.9,8.02,10.59,Bob
2024-03-12,19:5,Tuesday,Salad,41.94,7.01,10.44,Henry
2024-03-27,12:47,Wednesday,Burger,29.96,5.32,9.49,Frank
2024-03-23,12:30,Saturday,Pizza,14.27,3.16,9.67,Charlie
2024-03-11,13:12,Monday,Tacos,13.69,2.85,4.21,David
2024-03-09,12:28,Saturday,Pizza,10.5,2.11,12.15,Grace
2024-03-29,15:56,Friday,Pasta,16.23,2.57,6.04,Henry
2024-03-04,21:26,Monday,Salad,27.51,6.11,11.19,Ivy
2024-03-18,13:3,Monday,Burger,21.58,3.86,11.41,Grace
2024-03-13,13:56,Wednesday,Ramen,10.93,2.31,5.57,Ivy
2024-03-14,18:49,Thursday,Soup,27.8,4.28,9.7,Charlie
2024-03-09,17:50,Saturday,Tacos,17.26,2.95,4.86,Ivy
2024-03-26,16:40,Tuesday,Steak,36.63,8.31,4.05,Emma
2024-03-21,12:40,Thursday,Burger,48.91,8.21,11.35,Charlie
2024-03-30,11:28,Saturday,Ramen,26.94,4.34,9.56,Bob
2024-03-13,20:28,Wednesday,Pizza,20.44,3.21,11.93,Frank
2024-03-03,14:29,Sunday,Salad,21.14,3.57,11.14,Ivy
2024-03-01,15:6,Friday,Pizza,27.7,5.41,4.27,Charlie
2024-03-27,12:4,Wednesday,Pasta,36.86,7.97,3.16,Jack
2024-03-28,13:30,Thursday,Sushi,42.55,7.2,5.34,Henry
2024-03-28,20:38,Thursday,Sandwich,18.51,4.01,6.16,Ivy
2024-03-09,13:42,Saturday,Sushi,44.93,10.84,12.27,Grace
2024-03-02,14:44,Saturday,Burger,38.16,5.88,7.68,David
2024-03-31,21:57,Sunday,Ramen,35.18,5.45,6.16,Charlie
2024-03-19,13:39,Tuesday,Pizza,40.75,7.47,12.99,Jack
2024-03-01,21:4,Friday,Soup,47.24,7.87,4.76,Emma
2024-03-19,21:12,Tuesday,Sandwich,46.8,7.37,8.03,Frank
2024-03-06,15:42,Wednesday,Salad,13.67,2.15,8.51,Ivy
2024-03-04,20:15,Monday,Burger,12.26,2.95,9.51,Ivy
2024-03-13,17:5,Wednesday,Pasta,49.96,11.71,14.16,Jack
2024-03-26,15:28,Tuesday,Sandwich,40.34,6.22,7.66,Henry
2024-03-28,20:49,Thursday,Ramen,10.62,1.6,6.96,Emma
2024-03-23,14:7,Saturday,Pasta,41.41,9.61,7.13,Frank
2024-03-04,13:20,Monday,Tacos,49.43,11.51,8.53,David
2024-03-29,19:7,Friday,Pasta,47.5,9.17,3.07,Alice
2024-03-07,11:5,Thursday,Sandwich,25.92,5.0,8.25,Grace
2024-03-09,21:48,Saturday,Sandwich,41.87,10.15,14.48,Emma
2024-03-20,14:54,Wednesday,Pasta,10.52,2.38,14.55,Emma
2024-03-28,17:40,Thursday,Sandwich,12.58,2.43,7.59,Charlie
2024-03-13,16:0,Wednesday,Burger,15.1,2.53,10.79,Charlie
2024-03-02,20:42,Saturday,Soup,29.0,5.73,9.45,Frank
2024-03-11,16:55,Monday,Ramen,44.14,11.02,3.23,Frank
2024-03-19,11:18,Tuesday,Salad,17.01,3.82,6.77,David
2024-03-02,13:25,Saturday,Burger,31.0,5.72,14.49,Ivy
2024-03-26,21:45,Tuesday,Burger,21.24,3.22,14.97,Jack
2024-03-27,19:10,Wednesday,Tacos,40.31,8.31,5.17,Henry
2024-03-28,21:2,Thursday,Ramen,19.76,4.85,12.57,Frank
2024-03-06,21:13,Wednesday,Tacos,26.5,4.81,9.04,Alice
2024-03-18,13:37,Monday,Pasta,29.85,6.17,11.92,Frank
2024-03-30,11:37,Saturday,Steak,45.19,11.1,11.73,Ivy
2024-03-05,18:39,Tuesday,Burger,29.78,6.15,10.36,David
2024-03-12,15:53,Tuesday,Pizza,49.11,11.91,3.55,Bob
2024-03-10,21:43,Sunday,Steak,44.98,8.86,6.02,Henry
2024-03-28,17:40,Thursday,Sandwich,13.22,2.66,14.65,Bob
2024-03-15,12:18,Friday,Pizza,34.24,6.46,8.69,Alice
2024-03-19,13:4,Tuesday,Pizza,21.42,3.66,8.0,Henry
2024-03-25,17:57,Monday,Ramen,26.1,5.41,9.06,Grace
2024-03-18,16:17,Monday,Tacos,37.6,7.93,13.3,Bob
2024-03-15,20:3,Friday,Soup,48.56,8.72,4.78,Charlie
2024-03-13,15:32,Wednesday,Tacos,26.48,6.55,3.22,Emma
2024-03-11,16:35,Monday,Soup,15.86,3.51,12.99,Charlie
2024-03-01,18:17,Friday,Sushi,40.38,9.54,14.91,Charlie
2024-03-27,17:55,Wednesday,Soup,15.61,3.36,6.9,Alice
2024-03-23,16:12,Saturday,Pizza,11.86,2.37,5.94,Grace
2024-03-08,13:28,Friday,Pasta,11.36,2.55,10.92,Bob
2024-03-03,17:47,Sunday,Steak,32.63,7.32,9.55,Henry
2024-03-23,20:17,Saturday,Soup,24.74,4.43,7.76,Emma
2024-03-03,18:27,Sunday,Tacos,43.15,7.06,6.34,Charlie
2024-03-04,16:42,Monday,Soup,46.57,9.1,8.53,Frank
2024-03-03,17:33,Sunday,Burger,15.22,2.5,7.51,Alice
2024-03-29,16:17,Friday,Tacos,30.91,7.43,12.76,Charlie
2024-03-02,19:41,Saturday,Tacos,26.07,6.05,8.65,Ivy
2024-03-12,11:14,Tuesday,Tacos,37.72,6.57,5.04,Frank
2024-03-04,17:50,Monday,Sushi,49.57,11.62,4.58,Bob
2024-03-01,15:2,Friday,Salad,13.56,2.35,12.74,Frank
2024-03-22,18:29,Friday,Tacos,12.24,1.96,12.69,Bob
2024-03-03,17:31,Sunday,Burger,15.56,3.49,13.35,Jack
2024-03-28,20:41,Thursday,Ramen,31.23,5.17,11.12,Grace
2024-03-29,14:46,Friday,Pizza,33.9,6.24,14.07,Jack
2024-03-02,13:50,Saturday,Pasta,26.98,4.46,13.93,Frank
2024-03-20,21:12,Wednesday,Ramen,43.97,8.54,14.08,Alice
2024-03-03,14:43,Sunday,Ramen,30.47,5.58,11.62,Henry
2024-03-27,18:33,Wednesday,Ramen,35.69,5.8,4.92,Ivy
2024-03-16,13:56,Saturday,Tacos,18.73,3.63,3.28,Ivy
2024-03-16,19:51,Saturday,Sushi,45.28,9.19,5.04,Grace
2024-03-06,17:6,Wednesday,Salad,13.48,3.06,14.08,Henry
2024-03-18,11:44,Monday,Sushi,34.05,5.9,7.95,David
2024-03-29,14:35,Friday,Pizza,39.78,8.97,7.56,Alice
2024-03-11,21:50,Monday,Burger,32.71,6.79,7.91,Charlie
2024-03-13,15:34,Wednesday,Tacos,43.91,10.42,8.38,Henry
2024-03-05,13:54,Tuesday,Pizza,25.4,5.23,12.3,Frank
2024-03-13,16:12,Wednesday,Steak,42.66,6.68,12.49,Ivy
2024-03-08,13:50,Friday,Pasta,35.17,6.01,7.15,Charlie
2024-03-04,20:42,Monday,Pizza,26.28,4.29,9.62,David
2024-03-31,16:26,Sunday,Soup,40.52,8.29,11.36,Henry
2024-03-02,11:47,Saturday,Tacos,33.7,6.03,9.8,Charlie
2024-03-19,16:3,Tuesday,Sandwich,41.93,8.74,5.95,Bob
2024-03-15,12:43,Friday,Pizza,43.9,8.9,13.37,Henry
2024-03-29,13:39,Friday,Tacos,33.95,7.14,13.88,Henry
2024-03-16,17:31,Saturday,Steak,24.71,6.12,8.32,David
2024-03-20,16:41,Wednesday,Steak,23.82,4.6,11.26,David
2024-03-09,15:42,Saturday,Pasta,20.3,3.81,10.59,Charlie
2024-03-04,17:54,Monday,Soup,44.16,7.43,6.68,Grace
2024-03-19,21:31,Tuesday,Pizza,26.52,5.28,8.95,Grace
2024-03-08,19:6,Friday,Sushi,12.03,2.61,3.8,Henry
2024-03-09,11:52,Saturday,Steak,30.3,6.42,7.9,Ivy
2024-03-02,15:57,Saturday,Pasta,38.34,6.29,11.88,Grace
2024-03-03,14:8,Sunday,Pizza,36.61,7.74,7.94,Alice
2024-03-10,21:5,Sunday,Pizza,15.46,3.63,8.53,Emma
2024-03-03,21:21,Sunday,Sandwich,19.44,4.73,11.6,David
2024-03-29,13:51,Friday,Salad,15.61,2.71,10.72,Jack
2024-03-12,17:17,Tuesday,Sandwich,27.71,5.96,10.55,Grace
2024-03-09,20:6,Saturday,Pasta,43.68,8.42,12.99,Grace
2024-03-01,17:24,Friday,Pizza,10.67,2.65,3.24,Grace
2024-03-23,19:29,Saturday,Salad,40.31,8.45,5.11,Charlie
2024-03-31,16:26,Sunday,Sushi,10.86,2.29,12.1,Emma
2024-03-23,11:37,Saturday,Soup,39.71,7.16,6.51,Ivy
2024-03-08,16:36,Friday,Tacos,34.85,8.22,11.38,David
2024-03-29,16:4,Friday,Steak,11.87,2.03,8.03,Alice
2024-03-28,13:33,Thursday,Ramen,32.52,7.63,5.28,Alice
2024-03-14,20:22,Thursday,Pasta,16.06,3.3,5.54,Jack
2024-03-19,14:55,Tuesday,Pizza,19.59,3.58,12.96,Ivy
2024-03-23,14:19,Saturday,Soup,21.83,5.13,6.3,Ivy
2024-03-05,19:51,Tuesday,Tacos,25.16,4.47,9.31,Bob
2024-03-11,16:10,Monday,Burger,42.18,9.32,10.55,Charlie
2024-03-29,16:6,Friday,Tacos,36.03,7.02,13.76,Alice
2024-03-03,17:37,Sunday,Tacos,35.89,8.04,10.37,Henry
2024-03-11,17:3,Monday,Ramen,31.52,7.7,7.82,Jack
2024-03-10,13:29,Sunday,Burger,31.14,5.63,13.4,Emma
2024-03-14,14:3,Thursday,Steak,44.37,9.58,8.82,Emma
2024-03-01,20:7,Friday,Burger,45.57,9.85,12.57,Charlie
2024-03-24,17:57,Sunday,Steak,38.07,5.8,7.84,Emma
2024-03-24,15:58,Sunday,Ramen,32.33,7.86,7.19,Ivy
2024-03-20,21:34,Wednesday,Pizza,27.46,5.62,5.4,Alice
2024-03-29,21:44,Friday,Burger,47.53,11.43,11.2,Henry
2024-03-04,11:10,Monday,Soup,17.37,3.45,8.07,Charlie
2024-03-06,20:40,Wednesday,Ramen,28.99,5.08,3.7,Henry
2024-03-21,13:18,Thursday,Burger,37.33,9.02,4.43,Bob
2024-03-31,13:33,Sunday,Sandwich,40.49,7.03,11.64,Henry
2024-03-28,19:31,Thursday,Salad,40.95,6.29,4.54,David
2024-03-28,11:11,Thursday,Tacos,19.15,4.25,3.6,Frank
2024-03-26,19:38,Tuesday,Sandwich,23.93,5.53,13.92,Emma
2024-03-26,21:58,Tuesday,Tacos,19.88,3.0,6.62,Bob
2024-03-31,13:7,Sunday,Steak,32.26,6.07,14.32,David
2024-03-11,17:40,Monday,Burger,22.45,5.47,11.37,David
2024-03-17,20:34,Sunday,Sandwich,28.25,6.76,11.48,Grace
2024-03-07,19:36,Thursday,Salad,31.84,7.8,5.89,Emma
2024-03-31,13:4,Sunday,Ramen,40.37,8.42,8.43,David
2024-03-02,20:52,Saturday,Pasta,17.6,3.15,11.27,Alice
2024-03-21,20:2,Thursday,Burger,14.62,3.31,7.48,Emma
2024-03-09,21:13,Saturday,Steak,35.32,7.74,13.78,Frank
2024-03-11,20:13,Monday,Steak,29.72,5.2,9.28,Alice
2024-03-23,21:54,Saturday,Tacos,48.98,8.14,5.4,Ivy
2024-03-10,17:47,Sunday,Pizza,15.63,3.67,13.6,Charlie
2024-03-19,15:45,Tuesday,Pasta,28.56,6.88,9.14,Alice
2024-03-29,19:55,Friday,Burger,13.61,2.27,5.64,Bob
2024-03-07,14:6,Thursday,Sandwich,28.66,5.11,12.64,Ivy
2024-03-31,12:1,Sunday,Salad,36.25,7.57,11.88,Frank
2024-03-22,13:31,Friday,Sushi,39.33,6.39,7.59,Emma
2024-03-31,12:22,Sunday,Steak,27.19,6.58,11.61,Ivy
2024-03-20,13:50,Wednesday,Sandwich,46.88,8.41,12.52,Charlie
2024-03-27,16:9,Wednesday,Tacos,15.51,3.09,3.5,Frank
2024-03-01,20:18,Friday,Tacos,33.82,7.81,4.59,Frank
2024-03-09,16:43,Saturday,Pasta,40.71,9.19,5.37,Ivy
2024-03-13,15:19,Wednesday,Sandwich,31.2,5.99,6.62,Henry
2024-03-24,19:59,Sunday,Sandwich,48.97,10.18,3.7,Grace
2024-03-03,17:18,Sunday,Soup,20.84,4.74,3.11,Grace
2024-03-08,11:41,Friday,Soup,36.01,5.88,10.57,Bob
2024-03-02,15:36,Saturday,Pizza,10.25,1.88,12.95,Grace
2024-03-05,16:29,Tuesday,Tacos,47.42,7.94,9.06,Henry
2024-03-04,16:18,Monday,Steak,44.41,9.36,13.95,Alice
2024-03-27,12:36,Wednesday,Pasta,22.54,5.2,4.34,David
2024-03-15,18:46,Friday,Steak,19.19,4.67,3.56,David
2024-03-25,19:53,Monday,Salad,49.98,9.8,7.44,David
2024-03-20,19:36,Wednesday,Sandwich,12.17,2.3,13.52,Charlie
2024-03-18,17:25,Monday,Ramen,25.05,4.58,3.9,Alice
2024-03-20,14:32,Wednesday,Steak,42.14,9.75,4.37,Alice
2024-03-19,20:34,Tuesday,Burger,13.35,3.29,14.46,Grace
2024-03-10,11:32,Sunday,Soup,33.05,8.16,9.89,Alice
2024-03-08,20:5,Friday,Steak,42.9,7.19,7.27,Ivy
2024-03-29,14:58,Friday,Soup,14.59,2.98,8.24,Ivy
2024-03-31,19:2,Sunday,Salad,37.35,6.56,6.26,Charlie
2024-03-30,18:46,Saturday,Burger,13.04,2.51,12.8,Frank
2024-03-09,11:54,Saturday,Pizza,44.85,10.79,9.1,Alice
2024-03-16,11:1,Saturday,Soup,48.35,11.98,6.59,Grace
2024-03-15,13:14,Friday,Sandwich,14.72,2.64,8.54,Charlie
2024-03-14,16:19,Thursday,Pizza,11.55,2.74,7.81,Charlie
2024-03-24,15:26,Sunday,Steak,27.64,4.84,3.37,Jack
2024-03-12,14:39,Tuesday,Burger,18.02,3.02,6.08,Bob
2024-03-20,15:15,Wednesday,Pizza,37.07,9.0,12.14,Henry
2024-03-13,12:20,Wednesday,Pizza,14.3,2.17,4.39,Henry
2024-03-06,15:21,Wednesday,Soup,45.46,10.3,6.26,Charlie
2024-03-14,19:28,Thursday,Sandwich,49.62,9.54,8.35,Frank
2024-03-23,16:39,Saturday,Pizza,34.45,7.13,12.73,Henry
2024-03-06,20:21,Wednesday,Salad,23.29,3.67,12.15,Charlie
2024-03-08,21:1,Friday,Tacos,27.25,4.66,9.74,David
2024-03-27,13:52,Wednesday,Soup,47.85,11.72,3.25,Alice
2024-03-30,16:51,Saturday,Burger,42.18,7.61,11.6,Ivy
2024-03-01,11:1,Friday,Ramen,48.99,8.33,14.72,Ivy
2024-03-05,18:59,Tuesday,Burger,12.66,2.52,6.23,Charlie
2024-03-09,19:7,Saturday,Steak,44.79,7.58,8.52,Henry
2024-03-05,12:16,Tuesday,Sushi,21.3,5.03,5.1,David
2024-03-25,18:20,Monday,Steak,14.19,2.21,9.94,David
2024-03-24,20:28,Sunday,Salad,39.84,6.03,8.37,Grace
2024-03-18,16:59,Monday,Pasta,31.38,7.46,11.33,Henry
2024-03-19,14:35,Tuesday,Burger,14.75,3.22,14.49,Alice
2024-03-13,20:11,Wednesday,Burger,16.85,2.8,8.0,Emma
2024-03-03,13:21,Sunday,Tacos,20.54,3.5,5.54,Bob
2024-03-01,17:45,Friday,Burger,48.97,11.75,5.66,Grace
2024-03-26,19:4,Tuesday,Steak,45.95,7.56,6.7,David
2024-03-22,13:19,Friday,Pasta,39.78,6.14,12.31,Henry
2024-03-25,16:10,Monday,Burger,33.15,5.53,11.3,David
2024-03-10,16:58,Sunday,Sandwich,26.45,5.25,11.03,Jack
2024-03-29,19:8,Friday,Tacos,28.3,5.74,11.59,Frank
2024-03-29,12:51,Friday,Soup,37.04,7.8,10.99,Henry
2024-03-04,20:40,Monday,Pasta,29.16,5.13,10.58,Jack
2024-03-16,20:16,Saturday,Pasta,19.07,3.69,14.23,Charlie
2024-03-15,13:48,Friday,Pizza,18.03,3.28,6.15,Frank
2024-03-13,19:24,Wednesday,Soup,41.02,9.7,11.03,Alice
2024-03-29,16:46,Friday,Sandwich,45.34,7.87,8.23,Grace
2024-03-27,16:58,Wednesday,Steak,36.14,6.19,14.08,Henry
2024-03-21,21:13,Thursday,Burger,44.94,9.99,7.92,David
2024-03-06,14:28,Wednesday,Burger,10.85,2.62,13.0,Ivy
2024-03-22,20:13,Friday,Pasta,12.94,2.93,11.15,Frank
2024-03-23,16:52,Saturday,Tacos,48.77,11.81,12.83,Ivy
2024-03-01,20:51,Friday,Sandwich,29.09,4.67,13.77,Jack
2024-03-24,14:43,Sunday,Ramen,46.24,10.65,5.54,David
2024-03-09,21:45,Saturday,Tacos,33.6,5.92,9.55,Alice
2024-03-22,13:5,Friday,Ramen,49.25,10.61,6.16,Alice
2024-03-03,18:42,Sunday,Salad,49.89,8.4,14.18,Bob
2024-03-08,20:32,Friday,Pasta,49.43,10.87,3.27,Bob
2024-03-02,17:24,Saturday,Sushi,43.24,8.79,5.34,Alice
2024-03-10,17:0,Sunday,Tacos,33.25,8.22,4.06,Frank
2024-03-10,15:47,Sunday,Ramen,16.54,3.52,7.25,Emma
2024-03-25,13:25,Monday,Salad,21.79,3.61,6.05,Charlie
2024-03-19,15:43,Tuesday,Pasta,29.02,7.17,12.79,Alice
2024-03-18,13:21,Monday,Salad,49.21,10.29,11.83,Frank
